CUSTOMER,DATE,ITEM,QUANTITY
VICTORY CHINGLUH,2021-01-14 00:00:00,COLOR,1600.0
PRATAMA SERPONG,2021-01-15 00:00:00,COLOR,800.0
ADIS,2021-01-15 00:00:00,COLOR,1800.0
ADIS,2021-01-15 00:00:00,COLOR,1300.0
ADIS,2021-01-15 00:00:00,COLOR,200.0
ADIS,2021-01-15 00:00:00,COLOR,500.0
CHANGSHIN,2021-01-18 00:00:00,COLOR,1600.0
CHANGSHIN,2021-01-18 00:00:00,COLOR,400.0
PRATAMA JX,2021-01-18 00:00:00,COLOR,1500.0
PRATAMA JX,2021-01-18 00:00:00,COLOR,500.0
FENGTAY ,2021-01-18 00:00:00,COLOR,200.0
FENGTAY ,2021-01-18 00:00:00,COLOR,400.0
FENGTAY ,2021-01-18 00:00:00,COLOR,2200.0
FENGTAY ,2021-01-18 00:00:00,COLOR,1200.0
FENGTAY ,2021-01-18 00:00:00,COLOR,100.0
NIKOMAS,2021-01-18 00:00:00,COLOR,11400.0
NIKOMAS,2021-01-18 00:00:00,COLOR,3300.0
NIKOMAS,2021-01-18 00:00:00,COLOR,4400.0
NIKOMAS,2021-01-18 00:00:00,COLOR,900.0
NIKOMAS,2021-01-18 00:00:00,COLOR,6500.0
KMK,2021-01-19 00:00:00,COLOR,1300.0
KMK,2021-01-19 00:00:00,COLOR,6200.0
CHANGSHIN,2021-01-20 00:00:00,COLOR,7000.0
ADIS,2021-01-21 00:00:00,COLOR,2100.0
ADIS,2021-01-21 00:00:00,COLOR,1400.0
VICTORY CHINGLUH,2021-01-21 00:00:00,COLOR,700.0
TK,2021-01-21 00:00:00,COLOR,2600.0
TK,2021-01-21 00:00:00,COLOR,500.0
TK,2021-01-21 00:00:00,COLOR,2000.0
PRATAMA SERPONG,2021-01-22 00:00:00,COLOR,600.0
ADIS,2021-01-25 00:00:00,COLOR,3600.0
ADIS,2021-01-25 00:00:00,COLOR,700.0
ADIS,2021-01-25 00:00:00,COLOR,100.0
ADIS,2021-01-25 00:00:00,COLOR,400.0
FENGTAY ,2021-01-25 00:00:00,COLOR,2200.0
FENGTAY ,2021-01-25 00:00:00,COLOR,500.0
FENGTAY ,2021-01-25 00:00:00,COLOR,300.0
CHANGSHIN,2021-01-25 00:00:00,COLOR,2100.0
PRATAMA JX,2021-01-25 00:00:00,COLOR,1000.0
PRATAMA JX,2021-01-25 00:00:00,COLOR,1300.0
NIKOMAS,2021-01-26 00:00:00,COLOR,200.0
NIKOMAS,2021-01-26 00:00:00,COLOR,3600.0
NIKOMAS,2021-01-26 00:00:00,COLOR,100.0
NIKOMAS,2021-01-26 00:00:00,COLOR,5000.0
NIKOMAS,2021-01-26 00:00:00,COLOR,2800.0
NIKOMAS,2021-01-26 00:00:00,COLOR,3100.0
KMK,2021-01-26 00:00:00,COLOR,4700.0
KMK,2021-01-26 00:00:00,COLOR,100.0
KMK,2021-01-26 00:00:00,COLOR,3000.0
KMK,2021-01-26 00:00:00,COLOR,200.0
KMK,2021-01-26 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2021-01-27 00:00:00,COLOR,1400.0
CHANGSHIN,2021-01-27 00:00:00,COLOR,10000.0
PRATAMA SERPONG,2021-01-29 00:00:00,COLOR,800.0
FENGTAY ,2021-02-01 00:00:00,COLOR,100.0
FENGTAY ,2021-02-01 00:00:00,COLOR,200.0
FENGTAY ,2021-02-01 00:00:00,COLOR,2300.0
FENGTAY ,2021-02-01 00:00:00,COLOR,2500.0
FENGTAY ,2021-02-01 00:00:00,COLOR,1200.0
PRATAMA JX,2021-02-01 00:00:00,COLOR,400.0
PRATAMA JX,2021-02-01 00:00:00,COLOR,1300.0
SHOETOWN,2021-02-01 00:00:00,COLOR,4500.0
KMK,2021-02-02 00:00:00,COLOR,2500.0
CHANGSHIN,2021-02-02 00:00:00,COLOR,1000.0
TK,2021-02-02 00:00:00,COLOR,400.0
TK,2021-02-02 00:00:00,COLOR,2400.0
NIKOMAS,2021-02-03 00:00:00,COLOR,4300.0
NIKOMAS,2021-02-03 00:00:00,COLOR,2000.0
NIKOMAS,2021-02-03 00:00:00,COLOR,200.0
NIKOMAS,2021-02-03 00:00:00,COLOR,6300.0
ADIS,2021-02-03 00:00:00,COLOR,1300.0
ADIS,2021-02-03 00:00:00,COLOR,5700.0
CHINGLUH,2021-02-04 00:00:00,COLOR,100.0
CHINGLUH,2021-02-04 00:00:00,COLOR,300.0
CHINGLUH,2021-02-04 00:00:00,COLOR,400.0
CHINGLUH,2021-02-04 00:00:00,COLOR,1600.0
CHINGLUH,2021-02-04 00:00:00,COLOR,600.0
VICTORY CHINGLUH,2021-02-04 00:00:00,COLOR,100.0
VICTORY CHINGLUH,2021-02-04 00:00:00,COLOR,4000.0
VICTORY CHINGLUH,2021-02-04 00:00:00,COLOR,3900.0
VICTORY CHINGLUH,2021-02-04 00:00:00,COLOR,1300.0
VICTORY CHINGLUH,2021-02-04 00:00:00,COLOR,3700.0
CHANGSHIN,2021-02-05 00:00:00,COLOR,8000.0
FENGTAY ,2021-02-08 00:00:00,COLOR,2000.0
PRATAMA JX,2021-02-08 00:00:00,COLOR,1500.0
KMK,2021-02-09 00:00:00,COLOR,5000.0
CHANGSHIN,2021-02-09 00:00:00,COLOR,7000.0
CHINGLUH,2021-02-10 00:00:00,COLOR,600.0
CHINGLUH,2021-02-10 00:00:00,COLOR,200.0
PRATAMA SERPONG,2021-02-10 00:00:00,COLOR,700.0
PRATAMA SERPONG,2021-02-10 00:00:00,COLOR,1300.0
TK,2021-02-10 00:00:00,COLOR,1000.0
TK,2021-02-10 00:00:00,COLOR,1300.0
TK,2021-02-10 00:00:00,COLOR,400.0
TK,2021-02-10 00:00:00,COLOR,500.0
NIKOMAS,2021-02-11 00:00:00,COLOR,200.0
NIKOMAS,2021-02-11 00:00:00,COLOR,2500.0
NIKOMAS,2021-02-11 00:00:00,COLOR,5100.0
NIKOMAS,2021-02-11 00:00:00,COLOR,5200.0
NIKOMAS,2021-02-11 00:00:00,COLOR,4400.0
ADIS,2021-02-11 00:00:00,COLOR,3400.0
ADIS,2021-02-11 00:00:00,COLOR,1300.0
ADIS,2021-02-11 00:00:00,COLOR,300.0
CHANGSHIN,2021-02-15 00:00:00,COLOR,1500.0
PRATAMA JX,2021-02-15 00:00:00,COLOR,800.0
PRATAMA JX,2021-02-15 00:00:00,COLOR,300.0
PRATAMA JX,2021-02-15 00:00:00,COLOR,100.0
FENGTAY ,2021-02-15 00:00:00,COLOR,300.0
FENGTAY ,2021-02-15 00:00:00,COLOR,1100.0
FENGTAY ,2021-02-15 00:00:00,COLOR,1000.0
FENGTAY ,2021-02-15 00:00:00,COLOR,200.0
FENGTAY ,2021-02-15 00:00:00,COLOR,100.0
FENGTAY ,2021-02-15 00:00:00,COLOR,700.0
KMK,2021-02-16 00:00:00,COLOR,1600.0
KMK,2021-02-16 00:00:00,COLOR,1400.0
KMK,2021-02-16 00:00:00,COLOR,1300.0
KMK,2021-02-16 00:00:00,COLOR,3000.0
VICTORY CHINGLUH,2021-02-17 00:00:00,COLOR,200.0
SHOETOWN,2021-02-17 00:00:00,COLOR,1300.0
SHOETOWN,2021-02-17 00:00:00,COLOR,5500.0
CHANGSHIN,2021-02-18 00:00:00,COLOR,8000.0
ADIS,2021-02-18 00:00:00,COLOR,700.0
ADIS,2021-02-18 00:00:00,COLOR,4000.0
ADIS,2021-02-18 00:00:00,COLOR,200.0
ADIS,2021-02-18 00:00:00,COLOR,100.0
TK,2021-02-18 00:00:00,COLOR,300.0
TK,2021-02-18 00:00:00,COLOR,3800.0
PRATAMA JX,2021-02-22 00:00:00,COLOR,400.0
PRATAMA JX,2021-02-22 00:00:00,COLOR,100.0
PRATAMA JX,2021-02-22 00:00:00,COLOR,300.0
FENGTAY ,2021-02-22 00:00:00,COLOR,3500.0
FENGTAY ,2021-02-22 00:00:00,COLOR,200.0
KMK,2021-02-23 00:00:00,COLOR,5000.0
KMK,2021-02-23 00:00:00,COLOR,400.0
ADIS,2021-02-23 00:00:00,COLOR,4700.0
ADIS,2021-02-23 00:00:00,COLOR,100.0
ADIS,2021-02-23 00:00:00,COLOR,200.0
TK,2021-02-23 00:00:00,COLOR,2300.0
TK,2021-02-23 00:00:00,COLOR,1000.0
PRATAMA SERPONG,2021-02-24 00:00:00,COLOR,100.0
PRATAMA SERPONG,2021-02-24 00:00:00,COLOR,1200.0
VICTORY CHINGLUH,2021-02-25 00:00:00,COLOR,2100.0
VICTORY CHINGLUH,2021-02-25 00:00:00,COLOR,2400.0
VICTORY CHINGLUH,2021-02-25 00:00:00,COLOR,900.0
CHINGLUH,2021-02-25 00:00:00,COLOR,1100.0
CHINGLUH,2021-02-25 00:00:00,COLOR,1500.0
CHINGLUH,2021-02-25 00:00:00,COLOR,100.0
PRATAMA JX,2021-03-01 00:00:00,COLOR,300.0
FENGTAY ,2021-03-01 00:00:00,COLOR,100.0
FENGTAY ,2021-03-01 00:00:00,COLOR,300.0
FENGTAY ,2021-03-01 00:00:00,COLOR,500.0
FENGTAY ,2021-03-01 00:00:00,COLOR,1200.0
FENGTAY ,2021-03-01 00:00:00,COLOR,600.0
FENGTAY ,2021-03-01 00:00:00,COLOR,1000.0
SCI,2021-03-01 00:00:00,COLOR,300.0
SCI,2021-03-01 00:00:00,COLOR,600.0
SCI,2021-03-01 00:00:00,COLOR,100.0
SCI,2021-03-01 00:00:00,COLOR,400.0
SCI,2021-03-01 00:00:00,COLOR,1500.0
CHANGSHIN,2021-03-02 00:00:00,COLOR,500.0
CHANGSHIN,2021-03-02 00:00:00,COLOR,1000.0
PRATAMA SERPONG,2021-03-03 00:00:00,COLOR,900.0
PRATAMA SERPONG,2021-03-03 00:00:00,COLOR,1200.0
ADIS,2021-03-04 00:00:00,COLOR,600.0
ADIS,2021-03-04 00:00:00,COLOR,4200.0
ADIS,2021-03-04 00:00:00,COLOR,100.0
CHINGLUH,2021-03-04 00:00:00,COLOR,700.0
CHINGLUH,2021-03-04 00:00:00,COLOR,300.0
CHINGLUH,2021-03-04 00:00:00,COLOR,100.0
CHINGLUH,2021-03-04 00:00:00,COLOR,200.0
CHINGLUH,2021-03-04 00:00:00,COLOR,900.0
CHINGLUH,2021-03-04 00:00:00,COLOR,2000.0
CHINGLUH,2021-03-04 00:00:00,COLOR,1300.0
VICTORY CHINGLUH,2021-03-04 00:00:00,COLOR,400.0
CHANGSHIN,2021-03-05 00:00:00,COLOR,5000.0
PRATAMA JX,2021-03-08 00:00:00,COLOR,300.0
PRATAMA JX,2021-03-08 00:00:00,COLOR,500.0
KMK,2021-03-08 00:00:00,COLOR,100.0
KMK,2021-03-08 00:00:00,COLOR,4900.0
FENGTAY ,2021-03-08 00:00:00,COLOR,400.0
FENGTAY ,2021-03-08 00:00:00,COLOR,600.0
FENGTAY ,2021-03-08 00:00:00,COLOR,300.0
FENGTAY ,2021-03-08 00:00:00,COLOR,1300.0
FENGTAY ,2021-03-08 00:00:00,COLOR,2300.0
FENGTAY ,2021-03-08 00:00:00,COLOR,1600.0
FENGTAY ,2021-03-08 00:00:00,COLOR,1500.0
VICTORY CHINGLUH,2021-03-09 00:00:00,COLOR,1200.0
SHOETOWN,2021-03-09 00:00:00,COLOR,800.0
SHOETOWN,2021-03-09 00:00:00,COLOR,700.0
SHOETOWN,2021-03-09 00:00:00,COLOR,1000.0
SHOETOWN,2021-03-09 00:00:00,COLOR,1600.0
SHOETOWN,2021-03-09 00:00:00,COLOR,200.0
SHOETOWN,2021-03-09 00:00:00,COLOR,500.0
SHOETOWN,2021-03-09 00:00:00,COLOR,100.0
SHOETOWN,2021-03-09 00:00:00,COLOR,400.0
SHOETOWN,2021-03-09 00:00:00,COLOR,600.0
TK,2021-03-09 00:00:00,COLOR,2400.0
TK,2021-03-09 00:00:00,COLOR,2300.0
TK,2021-03-09 00:00:00,COLOR,900.0
ADIS,2021-03-10 00:00:00,COLOR,2400.0
ADIS,2021-03-10 00:00:00,COLOR,2300.0
ADIS,2021-03-10 00:00:00,COLOR,400.0
CHANGSHIN,2021-03-12 00:00:00,COLOR,5000.0
PRATAMA JX,2021-03-15 00:00:00,COLOR,200.0
PRATAMA JX,2021-03-15 00:00:00,COLOR,2500.0
FENGTAY ,2021-03-15 00:00:00,COLOR,900.0
FENGTAY ,2021-03-15 00:00:00,COLOR,1700.0
FENGTAY ,2021-03-15 00:00:00,COLOR,400.0
FENGTAY ,2021-03-15 00:00:00,COLOR,1300.0
FENGTAY ,2021-03-15 00:00:00,COLOR,1400.0
FENGTAY ,2021-03-15 00:00:00,COLOR,1100.0
FENGTAY ,2021-03-15 00:00:00,COLOR,300.0
PRATAMA SERPONG,2021-03-16 00:00:00,COLOR,1000.0
KMK,2021-03-16 00:00:00,COLOR,2500.0
CHINGLUH,2021-03-17 00:00:00,COLOR,100.0
CHINGLUH,2021-03-17 00:00:00,COLOR,3500.0
VICTORY CHINGLUH,2021-03-17 00:00:00,COLOR,400.0
ADIS,2021-03-17 00:00:00,COLOR,100.0
ADIS,2021-03-17 00:00:00,COLOR,3100.0
ADIS,2021-03-17 00:00:00,COLOR,800.0
ADIS,2021-03-17 00:00:00,COLOR,700.0
ADIS,2021-03-17 00:00:00,COLOR,1500.0
ADIS,2021-03-17 00:00:00,COLOR,400.0
ADIS,2021-03-17 00:00:00,COLOR,1400.0
ADIS,2021-03-17 00:00:00,COLOR,300.0
ADIS,2021-03-17 00:00:00,COLOR,500.0
ADIS,2021-03-17 00:00:00,COLOR,600.0
FENGTAY ,2021-03-22 00:00:00,COLOR,1000.0
FENGTAY ,2021-03-22 00:00:00,COLOR,300.0
FENGTAY ,2021-03-22 00:00:00,COLOR,400.0
FENGTAY ,2021-03-22 00:00:00,COLOR,3100.0
FENGTAY ,2021-03-22 00:00:00,COLOR,200.0
ADIS,2021-03-22 00:00:00,COLOR,3900.0
ADIS,2021-03-22 00:00:00,COLOR,2700.0
ADIS,2021-03-22 00:00:00,COLOR,2600.0
PRATAMA JX,2021-03-22 00:00:00,COLOR,100.0
PRATAMA JX,2021-03-22 00:00:00,COLOR,300.0
PRATAMA JX,2021-03-22 00:00:00,COLOR,500.0
PRATAMA JX,2021-03-22 00:00:00,COLOR,1400.0
NIKOMAS,2021-03-22 00:00:00,COLOR,700.0
NIKOMAS,2021-03-22 00:00:00,COLOR,100.0
KMK,2021-03-23 00:00:00,COLOR,3500.0
KMK,2021-03-23 00:00:00,COLOR,1500.0
CHANGSHIN,2021-03-23 00:00:00,COLOR,2000.0
CHINGLUH,2021-03-24 00:00:00,COLOR,1600.0
VICTORY CHINGLUH,2021-03-24 00:00:00,COLOR,1000.0
VICTORY CHINGLUH,2021-03-24 00:00:00,COLOR,200.0
PRATAMA SERPONG,2021-03-24 00:00:00,COLOR,1900.0
PRATAMA SERPONG,2021-03-24 00:00:00,COLOR,1000.0
ADIS,2021-03-25 00:00:00,COLOR,100.0
CHANGSHIN,2021-03-25 00:00:00,COLOR,4000.0
SHOETOWN,2021-03-29 00:00:00,COLOR,3000.0
SHOETOWN,2021-03-29 00:00:00,COLOR,200.0
PRATAMA JX,2021-03-29 00:00:00,COLOR,2800.0
PRATAMA JX,2021-03-29 00:00:00,COLOR,100.0
FENGTAY ,2021-03-29 00:00:00,COLOR,200.0
FENGTAY ,2021-03-29 00:00:00,COLOR,300.0
FENGTAY ,2021-03-29 00:00:00,COLOR,1300.0
FENGTAY ,2021-03-29 00:00:00,COLOR,100.0
FENGTAY ,2021-03-29 00:00:00,COLOR,700.0
FENGTAY ,2021-03-29 00:00:00,COLOR,800.0
FENGTAY ,2021-03-29 00:00:00,COLOR,600.0
TK,2021-03-30 00:00:00,COLOR,1900.0
TK,2021-03-30 00:00:00,COLOR,2200.0
NIKOMAS,2021-03-30 00:00:00,COLOR,100.0
NIKOMAS,2021-03-30 00:00:00,COLOR,200.0
NIKOMAS,2021-03-30 00:00:00,COLOR,400.0
CHANGSHIN,2021-03-31 00:00:00,COLOR,1500.0
CHANGSHIN,2021-03-31 00:00:00,COLOR,4000.0
CHANGSHIN,2021-03-31 00:00:00,COLOR,2000.0
CHINGLUH,2021-04-01 00:00:00,COLOR,100.0
VICTORY CHINGLUH,2021-04-01 00:00:00,COLOR,1300.0
VICTORY CHINGLUH,2021-04-01 00:00:00,COLOR,100.0
VICTORY CHINGLUH,2021-04-01 00:00:00,COLOR,500.0
VICTORY CHINGLUH,2021-04-01 00:00:00,COLOR,200.0
PRATAMA SERPONG,2021-04-01 00:00:00,COLOR,500.0
PRATAMA SERPONG,2021-04-01 00:00:00,COLOR,1000.0
PRATAMA SERPONG,2021-04-01 00:00:00,COLOR,1600.0
FENGTAY ,2021-04-05 00:00:00,COLOR,900.0
FENGTAY ,2021-04-05 00:00:00,COLOR,2200.0
FENGTAY ,2021-04-05 00:00:00,COLOR,100.0
FENGTAY ,2021-04-05 00:00:00,COLOR,1400.0
FENGTAY ,2021-04-05 00:00:00,COLOR,500.0
PRATAMA JX,2021-04-05 00:00:00,COLOR,900.0
PRATAMA JX,2021-04-05 00:00:00,COLOR,200.0
KMK,2021-04-06 00:00:00,COLOR,5000.0
CHANGSHIN,2021-04-06 00:00:00,COLOR,1500.0
SHOETOWN,2021-04-06 00:00:00,COLOR,1400.0
SHOETOWN,2021-04-06 00:00:00,COLOR,700.0
SHOETOWN,2021-04-06 00:00:00,COLOR,5100.0
VICTORY CHINGLUH,2021-04-07 00:00:00,COLOR,1000.0
VICTORY CHINGLUH,2021-04-07 00:00:00,COLOR,400.0
VICTORY CHINGLUH,2021-04-07 00:00:00,COLOR,600.0
CHINGLUH,2021-04-07 00:00:00,COLOR,200.0
NIKOMAS,2021-04-08 00:00:00,COLOR,6000.0
NIKOMAS,2021-04-08 00:00:00,COLOR,800.0
NIKOMAS,2021-04-08 00:00:00,COLOR,2800.0
NIKOMAS,2021-04-08 00:00:00,COLOR,3500.0
NIKOMAS,2021-04-08 00:00:00,COLOR,4300.0
NIKOMAS,2021-04-08 00:00:00,COLOR,4800.0
NIKOMAS,2021-04-08 00:00:00,COLOR,1000.0
NIKOMAS,2021-04-08 00:00:00,COLOR,3100.0
NIKOMAS,2021-04-08 00:00:00,COLOR,2900.0
CHANGSHIN,2021-04-08 00:00:00,COLOR,5000.0
SCI,2021-04-08 00:00:00,COLOR,800.0
SCI,2021-04-08 00:00:00,COLOR,200.0
SCI,2021-04-08 00:00:00,COLOR,600.0
SCI,2021-04-08 00:00:00,COLOR,1000.0
ADIS,2021-04-09 00:00:00,COLOR,200.0
ADIS,2021-04-09 00:00:00,COLOR,900.0
ADIS,2021-04-09 00:00:00,COLOR,600.0
ADIS,2021-04-09 00:00:00,COLOR,300.0
ADIS,2021-04-09 00:00:00,COLOR,100.0
FENGTAY ,2021-04-12 00:00:00,COLOR,800.0
PRATAMA JX,2021-04-13 00:00:00,COLOR,200.0
PRATAMA JX,2021-04-13 00:00:00,COLOR,1900.0
KMK,2021-04-13 00:00:00,COLOR,2600.0
KMK,2021-04-13 00:00:00,COLOR,4900.0
VICTORY CHINGLUH,2021-04-14 00:00:00,COLOR,200.0
VICTORY CHINGLUH,2021-04-14 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2021-04-14 00:00:00,COLOR,1100.0
VICTORY CHINGLUH,2021-04-14 00:00:00,COLOR,1900.0
CHINGLUH,2021-04-14 00:00:00,COLOR,200.0
CHINGLUH,2021-04-14 00:00:00,COLOR,1700.0
CHINGLUH,2021-04-14 00:00:00,COLOR,100.0
ADIS,2021-04-15 00:00:00,COLOR,2200.0
ADIS,2021-04-15 00:00:00,COLOR,1500.0
ADIS,2021-04-15 00:00:00,COLOR,300.0
SHOETOWN,2021-04-15 00:00:00,COLOR,100.0
SHOETOWN,2021-04-15 00:00:00,COLOR,700.0
CHANGSHIN,2021-04-16 00:00:00,COLOR,3000.0
SCI,2021-04-19 00:00:00,COLOR,100.0
SCI,2021-04-19 00:00:00,COLOR,1600.0
SCI,2021-04-19 00:00:00,COLOR,2000.0
SCI,2021-04-19 00:00:00,COLOR,6500.0
FENGTAY ,2021-04-19 00:00:00,COLOR,1800.0
FENGTAY ,2021-04-19 00:00:00,COLOR,200.0
PRATAMA JX,2021-04-19 00:00:00,COLOR,300.0
PRATAMA JX,2021-04-19 00:00:00,COLOR,500.0
PRATAMA JX,2021-04-19 00:00:00,COLOR,100.0
PRATAMA JX,2021-04-19 00:00:00,COLOR,400.0
PRATAMA JX,2021-04-19 00:00:00,COLOR,200.0
KMK,2021-04-20 00:00:00,COLOR,2600.0
KMK,2021-04-20 00:00:00,COLOR,9000.0
PRATAMA SERPONG,2021-04-20 00:00:00,COLOR,200.0
PRATAMA SERPONG,2021-04-20 00:00:00,COLOR,500.0
CHANGSHIN,2021-04-20 00:00:00,COLOR,2000.0
ADIS,2021-04-21 00:00:00,COLOR,700.0
ADIS,2021-04-21 00:00:00,COLOR,2300.0
CHINGLUH,2021-04-21 00:00:00,COLOR,300.0
CHINGLUH,2021-04-21 00:00:00,COLOR,3700.0
CHINGLUH,2021-04-21 00:00:00,COLOR,200.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,800.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,300.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,400.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,3000.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,500.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,2200.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,200.0
VICTORY CHINGLUH,2021-04-21 00:00:00,COLOR,2500.0
TK,2021-04-21 00:00:00,COLOR,1200.0
TK,2021-04-21 00:00:00,COLOR,500.0
TK,2021-04-21 00:00:00,COLOR,700.0
TK,2021-04-21 00:00:00,COLOR,600.0
NIKOMAS,2021-04-22 00:00:00,COLOR,5800.0
NIKOMAS,2021-04-22 00:00:00,COLOR,1300.0
CHANGSHIN,2021-04-22 00:00:00,COLOR,5000.0
PRATAMA JX,2021-04-26 00:00:00,COLOR,700.0
PRATAMA JX,2021-04-26 00:00:00,COLOR,800.0
PRATAMA JX,2021-04-26 00:00:00,COLOR,200.0
CHANGSHIN,2021-04-26 00:00:00,COLOR,1000.0
FENGTAY ,2021-04-26 00:00:00,COLOR,200.0
FENGTAY ,2021-04-26 00:00:00,COLOR,800.0
FENGTAY ,2021-04-26 00:00:00,COLOR,100.0
CHANGSHIN,2021-04-27 00:00:00,COLOR,3000.0
KMK,2021-04-27 00:00:00,COLOR,7500.0
KMK,2021-04-27 00:00:00,COLOR,700.0
KMK,2021-04-27 00:00:00,COLOR,600.0
KMK,2021-04-27 00:00:00,COLOR,400.0
KMK,2021-04-27 00:00:00,COLOR,200.0
KMK,2021-04-27 00:00:00,COLOR,500.0
KMK,2021-04-27 00:00:00,COLOR,900.0
SHOETOWN,2021-04-27 00:00:00,COLOR,700.0
SHOETOWN,2021-04-27 00:00:00,COLOR,100.0
SHOETOWN,2021-04-27 00:00:00,COLOR,900.0
SHOETOWN,2021-04-27 00:00:00,COLOR,2900.0
SHOETOWN,2021-04-27 00:00:00,COLOR,500.0
SHOETOWN,2021-04-27 00:00:00,COLOR,1000.0
TK,2021-04-28 00:00:00,COLOR,400.0
TK,2021-04-28 00:00:00,COLOR,1600.0
TK,2021-04-28 00:00:00,COLOR,200.0
TK,2021-04-28 00:00:00,COLOR,1300.0
TK,2021-04-28 00:00:00,COLOR,2500.0
ADIS,2021-04-28 00:00:00,COLOR,1300.0
ADIS,2021-04-28 00:00:00,COLOR,3700.0
VICTORY CHINGLUH,2021-04-28 00:00:00,COLOR,100.0
CHINGLUH,2021-04-29 00:00:00,COLOR,2900.0
CHINGLUH,2021-04-29 00:00:00,COLOR,3300.0
PRATAMA SERPONG,2021-05-05 00:00:00,COLOR,300.0
PRATAMA SERPONG,2021-05-05 00:00:00,COLOR,600.0
PRATAMA SERPONG,2021-05-05 00:00:00,COLOR,500.0
PRATAMA SERPONG,2021-05-05 00:00:00,COLOR,400.0
ADIS,2021-05-05 00:00:00,COLOR,700.0
ADIS,2021-05-05 00:00:00,COLOR,100.0
ADIS,2021-05-05 00:00:00,COLOR,1700.0
ADIS,2021-05-05 00:00:00,COLOR,500.0
ADIS,2021-05-05 00:00:00,COLOR,300.0
PRATAMA JX,2021-05-06 00:00:00,COLOR,400.0
NIKOMAS,2021-05-06 00:00:00,COLOR,2000.0
NIKOMAS,2021-05-06 00:00:00,COLOR,10100.0
CHANGSHIN,2021-05-06 00:00:00,COLOR,3000.0
CHANGSHIN,2021-05-06 00:00:00,COLOR,4000.0
TK,2021-05-06 00:00:00,COLOR,700.0
CHANGSHIN,2021-05-06 00:00:00,COLOR,1200.0
KMK,2021-05-07 00:00:00,COLOR,2000.0
KMK,2021-05-07 00:00:00,COLOR,700.0
KMK,2021-05-07 00:00:00,COLOR,100.0
KMK,2021-05-07 00:00:00,COLOR,1500.0
KMK,2021-05-07 00:00:00,COLOR,200.0
KMK,2021-05-07 00:00:00,COLOR,300.0
KMK,2021-05-07 00:00:00,COLOR,5000.0
SCI,2021-05-07 00:00:00,COLOR,600.0
SCI,2021-05-07 00:00:00,COLOR,400.0
PRATAMA SERPONG,2021-05-21 00:00:00,COLOR,400.0
PRATAMA SERPONG,2021-05-21 00:00:00,COLOR,100.0
PRATAMA JX,2021-05-21 00:00:00,COLOR,500.0
PRATAMA JX,2021-05-21 00:00:00,COLOR,700.0
KMK,2021-05-24 00:00:00,COLOR,100.0
KMK,2021-05-24 00:00:00,COLOR,400.0
CHANGSHIN,2021-05-24 00:00:00,COLOR,1000.0
CHANGSHIN,2021-05-24 00:00:00,COLOR,2000.0
FENGTAY ,2021-05-24 00:00:00,COLOR,1500.0
VICTORY CHINGLUH,2021-05-24 00:00:00,COLOR,500.0
VICTORY CHINGLUH,2021-05-24 00:00:00,COLOR,100.0
VICTORY CHINGLUH,2021-05-24 00:00:00,COLOR,200.0
VICTORY CHINGLUH,2021-05-24 00:00:00,COLOR,900.0
CHINGLUH,2021-05-24 00:00:00,COLOR,400.0
CHINGLUH,2021-05-24 00:00:00,COLOR,100.0
ADIS,2021-05-25 00:00:00,COLOR,500.0
ADIS,2021-05-25 00:00:00,COLOR,600.0
ADIS,2021-05-25 00:00:00,COLOR,300.0
TK,2021-05-25 00:00:00,COLOR,200.0
TK,2021-05-25 00:00:00,COLOR,600.0
TK,2021-05-25 00:00:00,COLOR,1700.0
PRATAMA JX,2021-05-27 00:00:00,COLOR,900.0
PRATAMA JX,2021-05-27 00:00:00,COLOR,200.0
PRATAMA JX,2021-05-27 00:00:00,COLOR,300.0
PRATAMA JX,2021-05-27 00:00:00,COLOR,100.0
PRATAMA SERPONG,2021-05-28 00:00:00,COLOR,300.0
POUYUEN,2021-06-02 00:00:00,COLOR,2200.0
SHOETOWN,2021-06-02 00:00:00,COLOR,2400.0
PRATAMA JX,2021-06-02 00:00:00,COLOR,100.0
PRATAMA JX,2021-06-02 00:00:00,COLOR,200.0
SCI,2021-06-02 00:00:00,COLOR,100.0
SCI,2021-06-02 00:00:00,COLOR,1800.0
SCI,2021-06-02 00:00:00,COLOR,4800.0
CHANGSHIN,2021-06-02 00:00:00,COLOR,2000.0
CHANGSHIN,2021-06-02 00:00:00,COLOR,11200.0
NIKOMAS,2021-06-03 00:00:00,COLOR,18500.0
VICTORY CHINGLUH,2021-06-03 00:00:00,COLOR,500.0
VICTORY CHINGLUH,2021-06-03 00:00:00,COLOR,400.0
CHINGLUH,2021-06-03 00:00:00,COLOR,300.0
CHINGLUH,2021-06-03 00:00:00,COLOR,1600.0
CHINGLUH,2021-06-03 00:00:00,COLOR,400.0
TK,2021-06-04 00:00:00,COLOR,900.0
